"logFC","AveExpr","t","P.Value","adj.P.Val","B","Symbol","status"
-0.872087233560564,6.2480880050161,-7.40748350118707,1.12809980804518e-10,8.09047273817662e-09,14.0643651842051,"DHCR7","Down"
-0.316334500555852,6.68377053136818,-7.40011490499371,1.16595346975454e-10,8.32213169435749e-09,13.8480118715803,"RPL21","Not Sig"
-0.54788704982345,7.5533938665437,-7.39822389734445,1.17587003589124e-10,8.35313552984543e-09,13.9298372680566,"PARP1","Down"
1.66764209003863,0.382724581000272,7.39089237685337,1.21511700160474e-10,8.59122110238369e-09,13.9926957564798,"PCDH7","Up"
0.479830208254117,6.78023975322569,7.3840419425776,1.25296576589554e-10,8.73901325662737e-09,13.9689738122297,"PICALM","Not Sig"
-0.638662615814491,7.66457641461953,-7.38336393576367,1.25677497996375e-10,8.73901325662737e-09,13.9307303486342,"FAM162A","Down"
-0.379788164039187,6.37657181881788,-7.38310340872981,1.2582417499905e-10,8.73901325662737e-09,13.7964967022903,"RPL35","Not Sig"
0.951149838544259,9.79603845466466,7.38290828293715,1.25934142600008e-10,8.73901325662737e-09,13.826465735229,"B2M","Up"
-0.531471975930191,5.01614065906118,-7.38166477090773,1.26637202747975e-10,8.74730429488202e-09,13.9574465404689,"AGAP1","Down"
-0.596566182316946,7.14640766857647,-7.36671569128656,1.35401168729938e-10,9.30976200960112e-09,13.8848297650578,"DHTKD1","Down"
-0.630723087539745,4.01977470939902,-7.35886788595542,1.4024093570488e-10,9.5984994761664e-09,13.8620891856528,"MIPEP","Down"
-0.620510299708434,2.71706393590428,-7.3466008995465,1.48153078374302e-10,1.00912489246395e-08,13.8122404083941,"STX2","Down"
-0.363934610422488,5.96941754495393,-7.34564668545261,1.48786844508995e-10,1.00912489246395e-08,13.7604749628402,"UBR5","Not Sig"
-0.369754636440376,3.54364715755414,-7.33727058661615,1.54467094740262e-10,1.04293120858639e-08,13.7475660368285,"SBNO1","Not Sig"
1.03922192137094,1.92758945202026,7.3334283728497,1.57144381054017e-10,1.05624983301285e-08,13.7506175757717,"APOBEC3B","Up"
1.37891802418431,4.16604521593553,7.33007004943162,1.59522272414705e-10,1.067446134475e-08,13.7390702819851,"KLF4","Up"
-1.19812924681501,6.20665960182947,-7.32629761682682,1.62236094517467e-10,1.08078080920992e-08,13.7193913347492,"MYB","Down"
-0.72078993404339,5.38225726237562,-7.31699304532593,1.69127607028739e-10,1.12170517776715e-08,13.6683144853369,"FLVCR1","Down"
-0.474784827708788,10.0912102640447,-7.31549630985103,1.70263050986887e-10,1.12426117675879e-08,13.50638382006,"RPS5","Not Sig"
-0.530390051431218,4.49339642288475,-7.31284949435511,1.72289555952281e-10,1.13265269919681e-08,13.6625337336873,"CDK5RAP2","Down"
1.10091434964572,0.472977796544423,7.30932148894715,1.75028089872189e-10,1.14563145811975e-08,13.580920029558,"HAP1","Up"
0.364359248230332,-0.746838842707589,7.30361557650882,1.79549118538241e-10,1.1701137990303e-08,13.6278535450168,"KATNAL2","Not Sig"
1.20469866218137,0.56886294227615,7.30141611784142,1.81322697405985e-10,1.17655667160965e-08,13.5838505575162,"NOVA1","Up"
-0.363338650390006,7.80527625618069,-7.30001040083782,1.82465344165198e-10,1.17886769124662e-08,13.5529236979336,"LRPPRC","Not Sig"
0.743585835403583,6.46239906187141,7.28922080330258,1.91477568039509e-10,1.23178423491167e-08,13.5413564311253,"KLF10","Up"
-0.788865578009874,4.46294960748217,-7.28679326487031,1.93565467764772e-10,1.23929251105285e-08,13.5552873237881,"DHRS13","Down"
0.373589447866816,7.5979979672831,7.2859473800712,1.94298312160531e-10,1.23929251105285e-08,13.4638465724816,"ATP6V1G1","Not Sig"
-0.505898119890774,5.53799654474566,-7.2835520126122,1.9638858105123e-10,1.24731713617665e-08,13.5240461587152,"NUDT3","Down"
1.32366411562457,4.44810200603693,7.27391291999948,2.0502847923152e-10,1.2966969937558e-08,13.481956371939,"BHLHE41","Up"
0.434043819420622,-1.4400800577784,7.26881008069819,2.09754349240789e-10,1.32101173981941e-08,13.4029773727037,"NHLH1","Not Sig"
-0.896053432638016,4.45383528231496,-7.2645266055204,2.13804923315403e-10,1.34088786425715e-08,13.4509943242213,"PIR","Down"
-0.650935170535146,5.41964773723454,-7.26195784349719,2.16271236927818e-10,1.35070398762961e-08,13.4393639988856,"COBL","Down"
1.63966206693592,0.762833701086276,7.24780744517134,2.30373307603955e-10,1.43280726459572e-08,13.3346609971015,"CARD16","Up"
1.7441971867362,2.04856030846682,7.24266906471894,2.3571738734951e-10,1.45998674338091e-08,13.3616192539989,"EGR2","Up"
0.463074479941316,0.0319390435098968,7.23822544477593,2.40438193606566e-10,1.4830979769419e-08,13.3302258010386,"ZNF385A","Not Sig"
0.955381459352823,2.00350355596986,7.21370119673957,2.682347864095e-10,1.64777508749672e-08,13.2388518401455,"PARP10","Up"
-0.763790558715502,6.25429631795644,-7.21269316758043,2.69443288305967e-10,1.64844304017067e-08,13.2290550721434,"EBP","Down"
1.00909996482279,1.24366615523651,7.20923035403494,2.73636166509258e-10,1.667289634068e-08,13.218541940054,"SOCS1","Up"
-1.46491063648452,4.95573870485087,-7.20666396845751,2.76785424626443e-10,1.67965049786468e-08,13.1963632302041,"CTNNAL1","Down"
-0.659634393817116,4.31132468752468,-7.20151767125343,2.83209542797289e-10,1.71170477297926e-08,13.1865704459676,"INTS2","Down"
0.568876196136911,2.72751953715187,7.19920306197501,2.86146995967405e-10,1.72251298094596e-08,13.1731405855876,"ARMC7","Up"
-0.382360811810294,10.3590900970714,-7.19683448089951,2.89184307641637e-10,1.7338334348962e-08,12.9678943302789,"RPL19","Not Sig"
-0.586457759082212,4.37316704141397,-7.19059505896095,2.97339645024575e-10,1.77562706743958e-08,13.1256855356739,"DIAPH2","Down"
-0.529193788983061,7.83220605456969,-7.18883875895665,2.99676211204121e-10,1.77681828543559e-08,13.0137752371321,"NAP1L1","Down"
-0.526234980731314,4.75876586338485,-7.18866381584966,2.99909951441192e-10,1.77681828543559e-08,13.0987806935527,"CHD1","Down"
-0.504940491963644,5.55739419954461,-7.1873582963598,3.01659979990448e-10,1.78015017325859e-08,13.1078784255244,"MLLT10","Down"
-0.407018595077254,8.83887504296072,-7.18053557741883,3.10972253042154e-10,1.8279070983721e-08,12.9649079676651,"SERBP1","Not Sig"
2.04318643874495,2.73937307489826,7.1735519938107,3.2080011217342e-10,1.87830971928413e-08,13.0665472895656,"SAA1","Up"
2.37826387391881,-1.1365666165381,7.17013481334149,3.25720949983865e-10,1.89445288094127e-08,12.8198561199246,"GDF15","Up"
-0.827272859964055,5.93163930273591,-7.16988403168931,3.26085024539894e-10,1.89445288094127e-08,13.0227158704293,"MCCC1","Down"
0.329532317890017,-0.116731011960668,7.16464615086855,3.3378231679192e-10,1.93168461250737e-08,13.0266113708152,"RECQL5","Not Sig"
-0.471340079587519,2.92919944604416,-7.14918815224587,3.57567592464801e-10,2.05988391037125e-08,12.9283089821814,"GMCL1","Not Sig"
-0.439450088708659,10.3569191611567,-7.14848868403508,3.58682834483218e-10,2.05988391037125e-08,12.7535371445876,"RPS3","Not Sig"
-0.367137472992377,6.17933377710758,-7.12956172643803,3.90208696838864e-10,2.2297276213919e-08,12.829515150843,"DLG1","Not Sig"
2.49933721317474,3.08134865623026,7.12897288198875,3.91232480102788e-10,2.2297276213919e-08,12.8199494199272,"CST6","Up"
-0.465917959465591,11.6922913023304,-7.12224790345951,4.03115816198699e-10,2.28875112462208e-08,12.6024393614105,"GAPDH","Not Sig"
1.78358828667892,1.94221430705687,7.11749476585489,4.11730551980615e-10,2.32884122401413e-08,12.826757443307,"DUSP10","Up"
-0.357734411355489,8.46754207936781,-7.10210925450147,4.40890198798471e-10,2.48439969540988e-08,12.6624666230263,"XRCC5","Not Sig"
0.616151095773943,4.16584129401382,7.10115846946487,4.42758076996344e-10,2.48558082999932e-08,12.7560053398251,"CASP8","Up"
-0.539034374606116,6.73771995450292,-7.09515446295374,4.5473632388413e-10,2.53578225261838e-08,12.6989235822689,"MSH6","Down"
1.95909794266762,5.58514482709563,7.09498254346326,4.5508401224521e-10,2.53578225261838e-08,12.7193159361613,"KLK6","Up"
-0.597669128114452,7.61288018797159,-7.08458324094646,4.76614231385535e-10,2.64591507934733e-08,12.6241432635408,"HADH","Down"
-0.669579532102864,7.26739438197007,-7.07663260221454,4.93754989252006e-10,2.73095702357872e-08,12.5869295353039,"PBX1","Down"
0.626799316599888,6.01784860256887,7.0757108180378,4.9578147286147e-10,2.73208400614727e-08,12.6105056803991,"NMI","Up"
-0.407865726894264,5.15181569825045,-7.07310301854565,5.01559429389667e-10,2.75380010517279e-08,12.5909140052369,"CHD7","Not Sig"
-0.330176147235781,10.5432474577782,-7.07128442367809,5.05628343601464e-10,2.75814357092786e-08,12.4081273737734,"RPL36","Not Sig"
-0.635755416530831,3.04924610460361,-7.07110536237705,5.06030743882287e-10,2.75814357092786e-08,12.6137918834489,"SLC27A5","Down"
1.53129222095668,2.82911504962923,7.06978391227741,5.09010264374952e-10,2.76433146837542e-08,12.6227887033569,"LIPH","Up"
0.91272883790117,-1.47398095317879,7.05675154414055,5.39344725143325e-10,2.91849750367267e-08,12.5331086452881,"MECOM","Up"
0.682982435885644,1.13852728435965,7.05587648550365,5.41444721126325e-10,2.91932191545413e-08,12.5644609921399,"TNRC6C","Up"
0.493664819648031,-1.0807803683219,7.0493034377234,5.57480837590868e-10,2.99501085112886e-08,12.470715285322,"GABRG3","Not Sig"
-0.366180564811969,4.70292750603794,-7.03550373458934,5.92699171708884e-10,3.17284567312302e-08,12.4693881415677,"UBA5","Not Sig"
-0.656225535661808,6.0888947773076,-7.03141153111987,6.03561649543752e-10,3.21949664235278e-08,12.4078754538222,"TBC1D4","Down"
-0.91887348752716,4.0253252961631,-7.02975491096331,6.0801507011297e-10,3.23175102337706e-08,12.4485164341649,"POLA1","Down"
0.810427279803053,5.02504981893201,7.02743283186965,6.14312417165406e-10,3.25368509572165e-08,12.3975173558476,"YPEL3","Up"
1.55367206960893,1.24646527050711,7.0219661065179,6.29394875236136e-10,3.32183091018114e-08,12.4031384877506,"CAMK2N1","Up"
-0.604228532000457,0.611763444547186,-7.01836410156912,6.39533123512451e-10,3.35311261946145e-08,12.4042195421116,"ASMTL","Down"
0.510571049773558,4.04492433400695,7.01827146443426,6.3979598983653e-10,3.35311261946145e-08,12.3269597071783,"GRINA","Up"
0.795312513037173,-1.50344777284238,7.01656447910423,6.44658973182026e-10,3.36682695087993e-08,12.3880382175947,"NMNAT2","Up"
-0.542208497132141,3.223892657357,-7.01536505879488,6.48097916681955e-10,3.37303460873119e-08,12.3625788551154,"BDH1","Down"
1.42641101345801,4.35957513441811,7.0039982126445,6.81606904774001e-10,3.53515774936246e-08,12.3404947944503,"CSTA","Up"
-0.465959345113572,7.91730770483785,-7.00049019680013,6.92291812076305e-10,3.57819378317646e-08,12.2836366372367,"TOP2B","Not Sig"
0.821443052090499,1.88681741897832,6.99953357976352,6.95234290639723e-10,3.58105387711299e-08,12.2173061578598,"GNG5","Up"
-2.01690809919929,0.0827664907860005,-6.99667301458241,7.04107486050258e-10,3.61433805082442e-08,12.249913743769,"EGLN3","Down"
0.715960024750035,-0.198771049469479,6.98942073307045,7.27110689263454e-10,3.7196799049044e-08,12.2811920386886,"PRR4","Up"
-0.400306563302103,3.05019286649971,-6.98750815923818,7.33300493233425e-10,3.7385854058081e-08,12.2474324730151,"SDHA","Not Sig"
0.458997078688579,6.09048101323819,6.9830769344942,7.47843432301045e-10,3.79980515483402e-08,12.1766516129153,"MAP1LC3B","Not Sig"
0.528927561533413,4.99957356735474,6.98067979290216,7.55829700323704e-10,3.82740924937568e-08,12.2438849612316,"STYXL1","Up"
-0.401396256362437,6.581145293392,-6.96742915773356,8.01527917097428e-10,4.04515217150618e-08,12.0728126394246,"CPNE3","Not Sig"
3.33277358252155,1.84428847512735,6.96619710119387,8.05913920670151e-10,4.05363884460567e-08,11.9875245920468,"APOD","Up"
-0.718414690604089,5.44966577902936,-6.96287020349327,8.1787680334602e-10,4.10005197503461e-08,12.1599887754772,"GXYLT1","Down"
-0.508142465150896,4.43278005754099,-6.95828296880664,8.34661349414919e-10,4.16131472836227e-08,12.084337828807,"PMF1","Down"
-0.349644608641854,0.259657466971883,-6.95801564339887,8.35649965466038e-10,4.16131472836227e-08,12.1437283596008,"CEP250","Not Sig"
-0.521728339822507,3.47986286770926,-6.95564255024609,8.44477217807884e-10,4.17361546931641e-08,12.1251299286391,"TDRD3","Down"
-0.700083616615488,3.45029124860856,-6.95534412802637,8.45593800697849e-10,4.17361546931641e-08,12.1308263966978,"NRTN","Down"
0.995445697883236,-1.93836284467702,6.95510929642132,8.46473482335171e-10,4.17361546931641e-08,12.0708792703313,"DDO","Up"
-1.03991653162853,7.03267484824138,-6.95387115632318,8.51126618156398e-10,4.18279897690041e-08,12.0560128851441,"LBR","Down"
0.446124793851885,-2.93736651784372,6.95277477076202,8.5526821812327e-10,4.18941677171559e-08,12.0896021683421,"NPFF","Not Sig"
0.349658532669598,3.62790895719464,6.9473503803171,8.76055185992205e-10,4.2772609716082e-08,12.0537251076918,"ZBTB7B","Not Sig"
-0.520959666618175,6.96793493859827,-6.94001880488578,9.04950160512716e-10,4.40399284283282e-08,12.0124192886052,"NUDT21","Down"
-0.329387747474945,4.6356679906725,-6.93775499232108,9.14062002351721e-10,4.43394024377021e-08,12.05408674099,"USP42","Not Sig"
-0.617968114414842,6.01466254972942,-6.92759484268128,9.56091529259545e-10,4.62285675228107e-08,12.007837586674,"KDM3A","Down"
-0.350378131695843,4.09465352265218,-6.91971634385275,9.89998653937122e-10,4.77141151892718e-08,11.9632763751674,"AQR","Not Sig"
0.48181588238346,3.93115293845267,6.90807657555743,1.04228997406517e-09,5.00733475040476e-08,11.8979798646851,"IRF3","Not Sig"
-0.434971197514076,7.16919214903659,-6.90534962492834,1.05493191996635e-09,5.05187685251617e-08,11.8335421182452,"ANP32A","Not Sig"
2.11556346922311,-1.18550513515257,6.90454781897906,1.05867791292729e-09,5.05366982065834e-08,11.7314694718019,"ZNF423","Up"
0.476454020553414,4.0884521375659,6.89913064556448,1.08433499880328e-09,5.15971342763883e-08,11.8935956173408,"SPR","Not Sig"
0.882340136646835,3.85367499357918,6.89262858588445,1.11594668734245e-09,5.29260617145406e-08,11.8700177848707,"FYN","Up"
0.634208178141571,3.99900677009493,6.89153780676866,1.12133872819676e-09,5.29260617145406e-08,11.8199644114547,"CXXC5","Up"
-0.498422778534915,5.68024939630949,-6.89123182292812,1.12285593603469e-09,5.29260617145406e-08,11.7706520418473,"ACAT1","Not Sig"
1.71526369720682,2.77733748622,6.88867388296705,1.1356193637889e-09,5.33598703568394e-08,11.8532706712373,"ULBP2","Up"
0.411040674607475,-2.38420343927569,6.88293079876096,1.16480290504214e-09,5.45600960739896e-08,11.8284942403633,"TCTE3","Not Sig"
-0.415005131190303,7.59744737121756,-6.88108959612353,1.17431567768565e-09,5.47300657619926e-08,11.7552496584845,"LSM14A","Not Sig"
-0.781427320708946,5.11958040608391,-6.88081629351737,1.17573428349867e-09,5.47300657619926e-08,11.770050094447,"NT5DC2","Down"
-0.423594029407463,5.86390883433545,-6.87614796929512,1.20023009933481e-09,5.56973651979241e-08,11.7965655707492,"GLT8D1","Not Sig"
0.302524536055161,0.82156705080068,6.87506908093722,1.20596297158469e-09,5.57906758675401e-08,11.7647142201301,"ARHGEF11","Not Sig"
1.03925233689393,-1.26925844879947,6.87175339352927,1.22375217262972e-09,5.64394502016827e-08,11.6003959595676,"FLNC","Up"
-0.586485362319827,3.9497336992416,-6.8705149210373,1.23046338904011e-09,5.65748949028288e-08,11.7327466742741,"CSPP1","Down"
-0.671213210669322,2.08175005440662,-6.8614932625472,1.28046619933391e-09,5.86939078342998e-08,11.7307386015127,"PDP2","Down"
-0.488491987926595,5.40511878220281,-6.86039492598147,1.2866898646689e-09,5.87993731143969e-08,11.6842808226614,"MTR","Not Sig"
0.624301087926313,-0.974746779412627,6.85747666266956,1.30337230356926e-09,5.93806913623091e-08,11.7131447244238,"IKZF3","Up"
0.397604116650537,-0.693811527907747,6.84622633523629,1.3697190777635e-09,6.20929893324746e-08,11.6428189828393,"TRIM62","Not Sig"
-1.43386029156553,6.72875401424881,-6.84598294993744,1.37119083788439e-09,6.20929893324746e-08,11.6493118456128,"ITGA6","Down"
1.26613251823134,-1.78117978483464,6.8446950317414,1.37900509589433e-09,6.22587571757834e-08,11.6667753703227,"RGR","Up"
-0.57245591592438,3.78190724495269,-6.84330508889803,1.3874879690611e-09,6.24536251299006e-08,11.6502025810769,"CUTC","Down"
0.566464907669824,-0.729171656192464,6.84214254283857,1.39462279081719e-09,6.25868293759246e-08,11.6561289886618,"TRIM69","Up"
-0.39901693887724,6.9850842853671,-6.83581172980301,1.43412036335165e-09,6.41672541082922e-08,11.5822449707498,"HLTF","Not Sig"
0.435395415524592,4.60840736371714,6.83327945005362,1.45022817965377e-09,6.46948517405665e-08,11.6020223703172,"SIRT7","Not Sig"
-0.316066039293761,7.77106946796248,-6.83139436520103,1.46233565815953e-09,6.5041392225974e-08,11.514636489947,"TBL1XR1","Not Sig"
1.14446105644209,6.75391463200933,6.83029455125614,1.46944579936229e-09,6.51642694871044e-08,11.5665981223583,"SGK1","Up"
-0.572356868075643,4.65326205366456,-6.82494900617974,1.50449562389428e-09,6.65217843851075e-08,11.5790887679587,"ZCCHC3","Down"
3.4156285012204,2.95955754762597,6.8110209421893,1.59976509375717e-09,7.052611467743e-08,11.4186691637403,"ZEB2","Up"
-0.560964270632426,4.15222070356239,-6.80823467927812,1.61953007060098e-09,7.11880827807568e-08,11.4932323739704,"ZNF318","Down"
0.488941896570602,-0.997047860064185,6.80421822484335,1.64844882604651e-09,7.22473668234243e-08,11.4911235257143,"CCDC40","Not Sig"
1.88009044981343,-0.335049635896318,6.80223712635777,1.66290099474015e-09,7.26682886593591e-08,11.4868263798942,"XDH","Up"
0.520842978003581,6.25291409756368,6.80006195835658,1.67891374079829e-09,7.31547618047255e-08,11.3996622392943,"SYNGR2","Up"
1.54921411398309,2.33170487650019,6.79884926603446,1.68790744432641e-09,7.33334628493001e-08,11.4533753398171,"PARP14","Up"
0.878595390838608,3.78448921685369,6.79753810221043,1.69768523423905e-09,7.35450981965581e-08,11.4438487510281,"SP100","Up"
-0.88901112489281,-0.649632743675944,-6.78435346192678,1.79918580356647e-09,7.77175677511752e-08,11.3943268194808,"PPFIA4","Down"
-0.708652825997489,5.36179800862836,-6.78156117734843,1.82144254635881e-09,7.84528802510696e-08,11.3048495925062,"EIF3F","Down"
0.822648859683525,-1.29044293580812,6.77702991869618,1.85814304351701e-09,7.98042804473056e-08,11.3670357521387,"GPR27","Up"
-0.451006897345069,6.00723431781098,-6.77638004806599,1.8634664191445e-09,7.98042804473056e-08,11.3279947846377,"POGZ","Not Sig"
-0.431006490227275,7.4809501931495,-6.77202720266834,1.89951465893963e-09,8.11163111761999e-08,11.2898541947867,"IPO7","Not Sig"
0.806185733023493,1.03042846950116,6.76857245779884,1.92861698554735e-09,8.21251136260492e-08,11.3435376248083,"PAK3","Up"
-0.377040426051265,6.81751783755974,-6.76671570385571,1.94444035544897e-09,8.2564352656727e-08,11.2932210001964,"UNG","Not Sig"
0.442563199222392,3.52151023464768,6.75806755711562,2.01985402492e-09,8.52986468769544e-08,11.21311213277,"EPHX1","Not Sig"
-0.636679009115732,4.03487697987939,-6.75802680936077,2.02021613458662e-09,8.52986468769544e-08,11.2795153271609,"IFT88","Down"
