run_id,statistic,source,condition,score,p_value,ranking
4,consensus,SIM2,t,0.477027817773468,0.633342313108068,232
4,consensus,SIN3A,t,-0.225237160866529,0.82179478188839,603
4,consensus,SIRT1,t,0.42023128650888,0.674316501247437,265
4,consensus,SIX1,t,0.789881254972461,0.429597119573615,112
4,consensus,SIX3,t,0.347602753660593,0.728138537981354,298
4,consensus,SIX4,t,-0.744316076731977,0.456685277388144,707
4,consensus,SKIL,t,0.376459486984686,0.706575328679691,289
4,consensus,SMAD1,t,0.186483315695603,0.852065761514429,392
4,consensus,SMAD2,t,0.755473551872287,0.449964895709167,122
4,consensus,SMAD3,t,1.89354633801074,0.0582852520433342,27
4,consensus,SMAD4,t,2.03984391891159,0.0413658739110508,20
4,consensus,SMAD5,t,0.630422870302648,0.528417951447876,166
4,consensus,SMAD6,t,-0.141051606800902,0.887829173506571,570
4,consensus,SMAD7,t,-0.335605998305665,0.737168000118708,645
4,consensus,SMAD9,t,0.180605447296504,0.856677279875794,398
4,consensus,SMARCA1,t,-0.421413242342667,0.673453351028473,662
4,consensus,SMARCA4,t,0.618454901723768,0.536275517068842,172
4,consensus,SMARCA5,t,0.0853606345829762,0.931974687948083,456
4,consensus,SMARCB1,t,0.130600745682691,0.896091152811017,432
4,consensus,SMARCC1,t,-0.562691195083338,0.573645180937038,688
4,consensus,SNAI1,t,0.137954440222253,0.8902764246082,428
4,consensus,SNAI2,t,-0.792254197363164,0.428212472639347,714
4,consensus,SON,t,0.429532882170736,0.667535469521448,257
4,consensus,SOX10,t,0.521880545887839,0.601753504195657,206
4,consensus,SOX11,t,0.118434107225425,0.905723702286332,441
4,consensus,SOX17,t,0.642286286311045,0.520687316785936,161
4,consensus,SOX18,t,0.514582867029874,0.606844539993236,208
4,consensus,SOX2,t,0.483821508686634,0.628512549064424,227
4,consensus,SOX3,t,-0.396443791729683,0.69177766572218,658
4,consensus,SOX4,t,0.150178135662266,0.88062407546418,424
4,consensus,SOX5,t,0.631110084870246,0.527968547551533,165
4,consensus,SOX6,t,-0.176186892814012,0.860147117731676,587
4,consensus,SOX7,t,0.342399233311833,0.73205046539565,302
4,consensus,SOX9,t,1.24158646242913,0.21438917909332,55
4,consensus,SP1,t,2.709508500282,0.00673829784910612,13
4,consensus,SP2,t,-0.0669823946067178,0.946595718788311,537
4,consensus,SP3,t,2.76704843528804,0.00565663502791512,12
4,consensus,SP4,t,0.163072316256689,0.870461496428945,413
4,consensus,SP6,t,-0.478864083257334,0.632035323800192,677
4,consensus,SP7,t,0.367828570476641,0.713001064083615,292
4,consensus,SPDEF,t,0.803519738281121,0.42167439286806,108
4,consensus,SPI1,t,3.74057397263865,0.000183600499421744,5
4,consensus,SPIB,t,0.851597456490472,0.394437551802153,96
4,consensus,SPIC,t,0.0782188773800137,0.937653946043603,458
4,consensus,SREBF1,t,-4.70962076150305,2.48178134845854e-06,744
4,consensus,SREBF2,t,-4.25986897583078,2.04546773930543e-05,742
4,consensus,SRF,t,0.777759398789905,0.436710867598161,118
4,consensus,SRSF2,t,-1.191295015247,0.233537790099469,730
4,consensus,SRY,t,0.373767194233456,0.708577528593894,290
4,consensus,SSRP1,t,1.75163042176201,0.0798373779946816,29
4,consensus,STAT1,t,4.35881849559098,1.30766508117643e-05,2
4,consensus,STAT2,t,1.57858504075752,0.114431268104992,34
4,consensus,STAT3,t,2.24955136952499,0.0244774384376199,16
4,consensus,STAT4,t,0.496592048363125,0.619476761643085,218
4,consensus,STAT5A,t,2.27588822096229,0.0228527006716088,15
4,consensus,STAT5B,t,0.462470218166544,0.643744154660171,238
4,consensus,STAT6,t,1.54855835007032,0.121487924709949,35
4,consensus,STOX1,t,-0.339310170600503,0.73437608162141,647
4,consensus,TADA2A,t,-0.23267637502196,0.816012715759674,607
4,consensus,TAF1,t,0.12857659572616,0.897692686467739,436
4,consensus,TAL1,t,0.536873252337046,0.591355168109277,199
4,consensus,TBP,t,0.130415037865434,0.8962380697013,433
4,consensus,TBPL1,t,0.69654021134222,0.486090583880995,141
4,consensus,TBPL2,t,-0.244270845336235,0.807021061697984,615
4,consensus,TBR1,t,-0.450102258688346,0.652636708243841,668
4,consensus,TBX1,t,-0.0299320373228334,0.976121255201433,516
4,consensus,TBX10,t,0.400825832443224,0.688548358441925,276
4,consensus,TBX15,t,-0.429042030590003,0.667892637636554,663
